RECIPEID,VER,TREADCODE,RELEASE_TIME,HISTORY_PDATE,USERNAME,COMMENTS,RELEASED,RESYNCED,STATFLAG,BAFFACTOR,PMDFACTOR,BAFFACTOR_TG,PMDFACTOR_TG,PRIMARYLIMITSETID,CPKLIMITSETID,AUDITLIMITSETID,ART10,VAR,DESCRIPTION,TIRESIZE,TRADE_NAME,CUSTOMERCODE,PASSQC,CUSTOMERDESC,BRAND,PLY,PLYMAT,TGROUP,TSUBGROUP,WEIGHT,WIDTH,AR,RD,LI,SS,LR,SSR,LOAD,RW,INFLATION,CONBIAS,STBT_CW,STBT_CCW,UPDATE_LIMIT,LSID_T1,LSID_T2,LSID_T3,RFPP_T1,RFPP_T2,RFPP_T3,RFH1_T1,RFH1_T2,RFH1_T3,RFH2_T1,RFH2_T2,RFH2_T3,LFPP_T1,LFPP_T2,LFPP_T3,LFH1_T1,LFH1_T2,LFH1_T3,LFH2_T1,LFH2_T2,LFH2_T3,CONU_T1,CONU_T2,CONU_T3,CONL_T1,CONL_T2,CONL_T3,CONP_T1,CONP_T2,CONP_T3,CONN_T1,CONN_T2,CONN_T3,PLYU_T1,PLYU_T2,PLYU_T3,PLYL_T1,PLYL_T2,PLYL_T3,TG_RIMWIDTH,TG_BEATSEATWIDTH,TG_POPINFL,TG_POPINFLDWELLTIME,TG_INFL,TG_INFL2,TG_BUL_STBT,TG_TRACKS,RROM_T1,RROM_T2,RROM_T3,RROH1_T1,RROH1_T2,RROH1_T3,RROH2_T1,RROH2_T2,RROH2_T3,LROM_T1,LROM_T2,LROM_T3,LROH1_T1,LROH1_T2,LROH1_T3,BULS_T1,BULS_T2,BULS_T3,DEPS_T1,DEPS_T2,DEPS_T3,TB_RIMWIDTH,TB_ADAPTERRW,TB_SEALRW,TB_INFL,TB_POPINFL,TB_POPINFLDWELLTIME,TB_PREFSTATLIMIT,TB_WEIGHT,WPS_PROVIDEDWEIGHT,TBALW_T1,TBALW_T2,TBALW_T3,BBALW_T1,BBALW_T2,BBALW_T3,SBALW_T1,SBALW_T2,SBALW_T3,SBALPC_T1,SBALPC_T2,SBALPC_T3,SBAL_T1,SBAL_T2,SBAL_T3,DESCRIPTION2
185774,3,:RPOO,28/Feb/2026 11:46:54,,kun huang,,1,1,1,7,,,,15456,15456,15456,0316527000,0,225/50 R 17 W TechContact TC7,225/50 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,10571,225.00 mm,50,17,98,W,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,435524,435525,435526,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/50 R 17 W TechContact TC7
188277,2,R:GPG,01/Jun/2026 13:53:26,,huqi,,1,1,1,7,,,,15456,15456,15456,0316528000,0,225/50 R 18 V TechContact TC7,225/50 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,10410,225.00 mm,50,18,95,V,,0,5000,7.00,200000,,3,2,01/Jun/2026 13:53:19,447538,447539,447540,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/50 R 18 V TechContact TC7
188119,2,:RWA,14/May/2026 15:08:02,,huqi,,1,1,1,7,,,,15456,15456,15456,0316529000,0,225/50 R 18 W TechContact TC7 SSR,225/50 R 18,TechContact TC7 SSR ,000,3,Replacement,C,2,RAYON,01,001,13896,225.00 mm,50,18,95,W,,1,5000,7.00,200000,,3,2,14/May/2026 15:07:57,446616,446617,446618,105,105,140,75,75,110,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/50 R 18 W TechContact TC7 SSR
187970,2,:AWW,21/Apr/2026 11:33:28,,huqi,,1,1,5,7,,7,,15456,15456,15456,0316530000,0,225/55 R 17 W TechContact TC7,225/55 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,10974,225.00 mm,55,17,101,W,,0,5000,7.00,200000,,3,2,21/Apr/2026 11:33:12,446006,446007,446008,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/55 R 17 W TechContact TC7
188284,2,:PPGR,01/Jun/2026 14:23:43,,huqi,,1,1,1,7,,,,7802,7802,7802,0316531000,0,225/55 R 18 V TechContact TCGold+,225/55 R 18,TechContact TCGold+ ,000,3,Replacement,C,2,POLYESTER,01,001,11286,225.00 mm,55,18,102,V,,0,5000,7.00,200000,0,3,2,01/Jun/2026 14:20:55,447622,447623,447624,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,2,0,,,60,60,70,60,60,70,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/55 R 18 V TechContact TCGold+
185775,3,:PRPA,28/Feb/2026 11:46:55,,kun huang,,1,1,1,7,,,,7830,7830,7830,0316532000,0,225/60 R 17 V TechContact TC7,225/60 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,11512,225.00 mm,60,17,99,V,,0,5000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,435528,435529,435530,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,1,0,,0,60,60,70,60,60,70,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/60 R 17 V TechContact TC7
188279,2,:OWOA,01/Jun/2026 14:01:02,,huqi,,1,1,1,7,,,,15456,15456,15456,0316533000,0,225/60 R 18 V TechContact TC7,225/60 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,12481,225.00 mm,60,18,104,V,,0,5600,6.50,200000,,3,2,01/Jun/2026 14:00:51,447554,447555,447556,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,2,0,,0,70,70,80,70,70,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/60 R 18 V TechContact TC7
188461,4,:WAA,24/Jun/2026 10:01:39,,chenjun,,1,1,1,7,,,,7830,7830,7830,0316534000,0,225/65 R 17 V TechContact TC7,225/65 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,12161,225.00 mm,65,17,102,V,,0,6300,6.50,200000,0,3,2,24/Jun/2026 10:01:35,448661,448662,448663,105,105,124,75,75,89,9960,9970,9980,80,80,90,0,0,0,0,0,0,95,95,115,-95,-95,-115,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,0,,0,60,60,70,60,60,70,996,997,998,996,997,998,9.8,9.8,9.8,225/65 R 17 V TechContact TC7
188582,2,:PAGW,11/Jul/2026 14:31:30,,uih19539,,1,1,1,7,,,,7802,7802,7802,0316536000,0,235/40 R 19 W TechContact TC7,235/40 R 19,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,11033,235.00 mm,40,19,96,W,,0,4000,8.50,200000,,3,2,11/Jul/2026 14:31:25,449544,449545,449546,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/40 R 19 W TechContact TC7
185777,3,G:POA,28/Feb/2026 11:46:56,,kun huang,,1,1,1,7,,,,15456,15456,15456,0316537000,0,235/45 R 18 Y TechContact TC7,235/45 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,10494,235.00 mm,45,18,98,Y,,0,5000,8.00,200000,,3,2,28/Feb/2026 11:23:50,435536,435537,435538,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/45 R 18 Y TechContact TC7
185778,3,:AAAP,28/Feb/2026 11:46:56,,kun huang,,1,1,1,7,,,,7802,7802,7802,0316538000,0,235/45 R 19 W TechContact TC7,235/45 R 19,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,12267,235.00 mm,45,19,99,W,,0,5000,8.00,200000,,3,2,28/Feb/2026 11:23:50,435540,435541,435542,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,2,0,,0,60,60,70,60,60,70,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/45 R 19 W TechContact TC7
188088,2,:GPRO,08/May/2026 14:26:40,,huqi,,1,1,1,7,,,,7818,7818,7818,0316539000,0,235/50 R 17 W TechContact TC7,235/50 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,10602,235.00 mm,50,17,96,W,,0,5000,7.50,200000,,3,2,08/May/2026 14:26:36,446406,446407,446408,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/50 R 17 W TechContact TC7
188278,2,W:AOP,01/Jun/2026 13:56:49,,huqi,,1,1,1,7,,,,15456,15456,15456,0316540000,0,235/50 R 18 W TechContact TC7,235/50 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,11243,235.00 mm,50,18,101,W,,0,5000,7.50,200000,0,3,2,01/Jun/2026 13:56:46,447546,447547,447548,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,60,60,70,60,60,70,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/50 R 18 W TechContact TC7
185779,3,:PGWG,28/Feb/2026 11:46:57,,kun huang,,1,1,1,7,,,,7802,7802,7802,0316541000,0,235/50 R 19 V TechContact TC7,235/50 R 19,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,12083,235.00 mm,50,19,99,V,,0,5000,7.50,200000,0,3,2,28/Feb/2026 11:23:50,435544,435545,435546,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,60,60,70,60,60,70,996,997,998,9996,9997,9998,1,1,9.8,235/50 R 19 V TechContact TC7
188090,2,:PPWG,08/May/2026 14:33:03,,huqi,,1,1,1,7,,,,7802,7802,7802,0316542000,0,235/50 R 20 W TechContact TC7,235/50 R 20,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13161,235.00 mm,50,20,104,W,,0,5600,7.50,200000,,3,2,08/May/2026 14:32:57,446422,446423,446424,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,400.0008,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,70,70,80,70,70,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/50 R 20 W TechContact TC7
185780,3,:OAPO,28/Feb/2026 11:46:58,,kun huang,,1,1,1,7,,,,7802,7802,7802,0316543000,0,235/55 R 17 V TechContact TC7,235/55 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,11445,235.00 mm,55,17,99,V,,0,5000,7.50,200000,0,3,2,28/Feb/2026 11:23:50,435548,435549,435550,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 17 V TechContact TC7
185781,3,:POAW,28/Feb/2026 11:46:58,,kun huang,,1,1,1,7,,,,7802,7802,7802,0316544000,0,235/55 R 18 V TechContact TC7,235/55 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13070,235.00 mm,55,18,104,V,,0,5600,7.50,200000,,3,2,28/Feb/2026 11:23:50,435561,435562,435563,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,60,60,70,60,60,70,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 18 V TechContact TC7
188032,2,:PWWG,28/Apr/2026 11:13:54,,gufei,,1,1,1,7,,,,7802,7802,7802,0316545000,0,235/55 R 19 V TechContact TC7 SSR,235/55 R 19,TechContact TC7 SSR ,000,3,Replacement,C,2,POLYESTER,01,001,16176,235.00 mm,55,19,101,V,,1,5600,7.50,240000,0,3,2,28/Apr/2026 11:13:50,446227,446228,446229,118,118,144,87,87,109,9960,9970,9980,80,80,85,0,0,0,0,0,0,61,61,105,-61,-61,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.000014,200000,300000,2,0,,0,75,75,85,75,75,85,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 19 V TechContact TC7 SSR
185782,3,:PRO,28/Feb/2026 11:46:59,,kun huang,,1,1,1,7,,,,7802,7802,7802,0316546000,0,235/55 R 19 V TechContact TC7,235/55 R 19,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13559,235.00 mm,55,19,105,V,,0,5600,7.50,200000,0,3,2,28/Feb/2026 11:23:50,435565,435566,435567,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,115,-95,-95,-115,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,70,70,80,70,70,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 19 V TechContact TC7
185783,5,:POP,28/Feb/2026 11:46:59,,kun huang,,1,1,1,7,,,,15456,15456,15456,0316547000,0,235/55 R 20 W TechContact TC7,235/55 R 20,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,12782,235.00 mm,55,20,102,W,,0,6300,7.50,200000,,3,2,28/Feb/2026 11:23:50,435569,435570,435571,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,80,80,90,80,80,90,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 20 W TechContact TC7
188570,2,:PWRW,11/Jul/2026 09:16:32,,uih19539,,1,1,1,7,,,,7802,7802,7802,0316548000,0,235/60 R 18 V TechContact TC7,235/60 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13381,235.00 mm,60,18,107,V,,0,6300,7.00,200000,,3,2,11/Jul/2026 09:16:29,449460,449461,449462,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,2,0,,0,70,70,80,70,70,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/60 R 18 V TechContact TC7
187659,2,P:OAO,20/Mar/2026 11:00:52,,huqi,,1,1,1,7,,,,15456,15456,15456,0316549000,0,235/65 R 17 V TechContact TC7,235/65 R 17,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13121,235.00 mm,65,17,108,V,,0,6300,7.00,200000,,3,2,20/Mar/2026 11:00:48,444442,444443,444444,105,105,130,75,75,90,9960,9970,9980,80,80,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,2,0,,0,70,70,80,70,70,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/65 R 17 V TechContact TC7
188351,8,:PRRR,10/Jun/2026 21:20:02,,chenjun,,1,1,1,7,,,,15456,15456,15456,0316550000,0,235/65 R 18 V TechContact TC7,235/65 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13167,235.00 mm,65,18,106,V,,0,7100,7.00,200000,,3,3,10/Jun/2026 21:07:52,447996,447997,447998,105,105,135,75,75,105,9960,9970,9980,80,80,90,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,2,0,,0,80,80,90,80,80,90,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/65 R 18 V TechContact TC7
185785,3,:RGPA,28/Feb/2026 11:47:00,,kun huang,,1,1,1,7,,,,15456,15456,15456,0316551000,0,245/40 R 18 Y TechContact TC7,245/40 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,10790,245.00 mm,40,18,97,Y,,0,5000,8.50,200000,,3,2,28/Feb/2026 11:23:50,435577,435578,435579,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/40 R 18 Y TechContact TC7
185786,3,A:POP,28/Feb/2026 11:47:00,,kun huang,,1,1,1,7,,,,15456,15456,15456,0316553000,0,245/45 R 18 W TechContact TC7,245/45 R 18,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,11099,245.00 mm,45,18,100,W,,0,5000,8.00,200000,,3,2,28/Feb/2026 11:23:50,435581,435582,435583,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/45 R 18 W TechContact TC7
187505,2,:LGA,12/Mar/2026 13:22:57,,huqi,,1,1,1,7,,,,15456,15456,15456,0316554000,0,245/45 R 18 W TechContact TC7 SSR,245/45 R 18,TechContact TC7 SSR ,000,3,Replacement,C,0,,01,002,13719,245.00 mm,45,18,100,W,,1,5000,8.00,200000,,3,2,12/Mar/2026 13:22:53,443816,443817,443818,105,105,160,75,75,122,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/45 R 18 W TechContact TC7 SSR
187729,2,:OGWP,27/Mar/2026 10:30:27,,huqi,,1,1,1,7,,,,7802,7802,7802,0316555000,0,245/45 R 19 Y TechContact TC7,245/45 R 19,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,11968,245.00 mm,45,19,102,Y,,0,5000,8.00,200000,0,3,2,27/Mar/2026 10:30:23,444757,444758,444759,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,60,60,70,60,60,70,996,997,998,996,997,998,9.8,9.8,9.8,245/45 R 19 Y TechContact TC7
185787,3,:AGOO,28/Feb/2026 11:47:01,,kun huang,,1,1,1,7,,,,7802,7802,7802,0316556000,0,245/45 R 20 V TechContact TC7,245/45 R 20,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,12307,245.00 mm,45,20,103,V,,0,5000,8.00,200000,0,3,2,28/Feb/2026 11:23:50,435585,435586,435587,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,2,0,,0,70,70,80,70,70,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/45 R 20 V TechContact TC7
188282,2,:PAOG,01/Jun/2026 14:16:00,,huqi,,1,1,1,7,,,,15456,15456,15456,0316557000,0,245/50 R 19 W TechContact TC7 SSR,245/50 R 19,TechContact TC7 SSR ,000,3,Replacement,C,2,POLYESTER,01,001,17529,245.00 mm,50,19,105,W,,1,5600,7.50,200000,,3,2,01/Jun/2026 14:15:53,447594,447595,447596,115,115,160,85,85,122,9960,9970,9980,105,105,110,0,0,0,0,0,0,105,105,110,-105,-105,-110,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,75,75,85,75,75,85,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/50 R 19 W TechContact TC7 SSR
185788,3,:POWR,28/Feb/2026 11:47:01,,kun huang,,1,1,1,7,,,,15456,15456,15456,0316558000,0,245/55 R 19 V TechContact TC7,245/55 R 19,TechContact TC7 ,000,3,Replacement,C,2,POLYESTER,01,001,13162,245.00 mm,55,19,103,V,,0,6300,7.50,200000,,3,2,28/Feb/2026 11:23:50,435589,435590,435591,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,80,80,90,80,80,90,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/55 R 19 V TechContact TC7
